"ID","lat","long","start.date","end.date","data.band","min.band","max.band","mean.band","sd.band","band.yield","no.fill.data","poor.quality.data"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5677","0.7559","0.69406","0.0728491111819492",NA,"0% (0/20)","75% (15/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5608","0.7728","0.71412","0.0876692477440065",NA,"0% (0/20)","75% (15/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5741","0.7901","0.72675","0.102423581269159",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5811","0.7888","0.726075","0.0972397509595056",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4866","0.7559","0.670975","0.124038525601256",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4751","0.7316","0.64265","0.118088003906691",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5982","0.6868","0.636166666666667","0.0456379593467251",NA,"0% (0/20)","85% (17/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5245","0.8251","0.68546","0.109308133274702",NA,"0% (0/20)","75% (15/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5429","0.812","0.6886","0.0970330098471649",NA,"0% (0/20)","75% (15/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5677","0.812","0.71684","0.0912940742874367",NA,"0% (0/20)","75% (15/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5608","0.7945","0.72024","0.0928927499862072",NA,"0% (0/20)","75% (15/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5882","0.7874","0.724225","0.0916846906522566",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7449","0.803","0.77525","0.0248172654953495",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6705","0.803","0.717875","0.0583735313876646",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5514","0.6705","0.597766666666667","0.0637777651955078",NA,"0% (0/20)","85% (17/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.549","0.5889","0.56895","0.0282135605693432",NA,"0% (0/20)","90% (18/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5777","0.8072","0.72732","0.0890503621553557",NA,"0% (0/20)","75% (15/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5429","0.7968","0.6994","0.0842362629750394",NA,"0% (0/20)","70% (14/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5677","0.7839","0.716883333333333","0.0755189887820717",NA,"0% (0/20)","70% (14/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.513","0.7945","0.699866666666667","0.0963380021936653",NA,"0% (0/20)","70% (14/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6972","0.7181","0.705975","0.00894813760883609",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7165","0.7605","0.737075","0.0230371258334599",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6101","0.6899","0.647575","0.0386551742978867",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4683","0.5728","0.51265","0.0505400501252884",NA,"0% (0/20)","80% (16/20)"
"Lat8.05077Lon-77.10053Start2013-01-01End2013-12-31","8.050766667","-77.10053056","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5728","0.6273","0.603266666666667","0.0278137256284255",NA,"0% (0/20)","85% (17/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"80% (16/20)","20% (4/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"65% (13/20)","35% (7/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"50% (10/20)","50% (10/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"45% (9/20)","55% (11/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"30% (6/20)","70% (14/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"65% (13/20)","35% (7/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"50% (10/20)","50% (10/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"40% (8/20)","60% (12/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"70% (14/20)","30% (6/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"65% (13/20)","35% (7/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"50% (10/20)","50% (10/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5846","0.7028","0.6437","0.0835800215362499",NA,"30% (6/20)","60% (12/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"65% (13/20)","35% (7/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"60% (12/20)","40% (8/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"45% (9/20)","55% (11/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3026","0.6653","0.48395","0.256467629536361",NA,"30% (6/20)","60% (12/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"95% (19/20)","5% (1/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"85% (17/20)","15% (3/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"65% (13/20)","35% (7/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"50% (10/20)","50% (10/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3026","0.6653","0.48395","0.256467629536361",NA,"35% (7/20)","55% (11/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"95% (19/20)","5% (1/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"95% (19/20)","5% (1/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5337","0.5337","0.5337",NA,NA,"55% (11/20)","40% (8/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5337","0.5337","0.5337",NA,NA,"55% (11/20)","40% (8/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"80% (16/20)","20% (4/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"65% (13/20)","35% (7/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5512","0.5512","0.5512",NA,NA,"60% (12/20)","35% (7/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"95% (19/20)","5% (1/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"80% (16/20)","20% (4/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4502","0.4502","0.4502",NA,NA,"70% (14/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4502","0.4502","0.4502",NA,NA,"65% (13/20)","30% (6/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"75% (15/20)","25% (5/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.46","0.46","0.46",NA,NA,"75% (15/20)","20% (4/20)"
"Lat8.11111Lon-76.74785Start2013-01-01End2013-12-31","8.111113889","-76.74784722","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6602","0.6602","0.6602",NA,NA,"75% (15/20)","20% (4/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3995","0.3995","0.3995",NA,NA,"90% (18/20)","5% (1/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.3995","0.3995","0.3995",NA,NA,"90% (18/20)","5% (1/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7437","0.7437","0.7437",NA,NA,"85% (17/20)","10% (2/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8494","0.8494","0.8494",NA,NA,"80% (16/20)","15% (3/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8027","0.8027","0.8027",NA,NA,"70% (14/20)","25% (5/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7907","0.7907","0.7907",NA,NA,"60% (12/20)","35% (7/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.745","0.7753","0.76015","0.0214253354699524",NA,"50% (10/20)","40% (8/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7614","0.7614","0.7614",NA,NA,"60% (12/20)","35% (7/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7736","0.7736","0.7736",NA,NA,"55% (11/20)","40% (8/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0248","0.4123","0.21855","0.274003877709787",NA,"85% (17/20)","5% (1/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5642","0.7957","0.67995","0.163695219844686",NA,"85% (17/20)","5% (1/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8888","0.8888","0.8888",NA,NA,"85% (17/20)","10% (2/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8888","0.8888","0.8888",NA,NA,"70% (14/20)","25% (5/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8839","0.8839","0.8839",NA,NA,"70% (14/20)","25% (5/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7907","0.7907","0.7907",NA,NA,"60% (12/20)","35% (7/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.745","0.745","0.745",NA,NA,"45% (9/20)","50% (10/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.734","0.734","0.734",NA,NA,"40% (8/20)","55% (11/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7373","0.7373","0.7373",NA,NA,"40% (8/20)","55% (11/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.0248","0.2207","0.12275","0.138522218434445",NA,"80% (16/20)","10% (2/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.5026","0.754","0.6283","0.177766644790298",NA,"75% (15/20)","15% (3/20)"
"Lat8.54583Lon-76.92923Start2013-01-01End2013-12-31","8.545830556","-76.929225","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8268","0.8804","0.8536","0.0379009234715989",NA,"75% (15/20)","15% (3/20)"
